"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 23, 2016","1,256.90","1,256.90","1,256.90","1,256.90","0.31K","-1.65%"
"Nov 24, 2016","1,185.55","1,189.20","1,190.30","1,179.75","-","-5.68%"
"Nov 25, 2016","1,245.50","1,245.50","1,245.50","1,245.50","0.01K","5.06%"
"Nov 28, 2016","1,258.60","1,258.60","1,258.60","1,258.60","0.02K","1.05%"
"Nov 29, 2016","1,255.50","1,255.50","1,255.50","1,255.50","42.12K","-0.25%"
"Nov 30, 2016","1,238.40","1,238.40","1,238.40","1,238.40","7.16K","-1.36%"
"Dec 01, 2016","1,233.70","1,233.70","1,233.70","1,233.70","1.59K","-0.38%"
"Dec 02, 2016","1,242.40","1,242.40","1,242.40","1,242.40","1.52K","0.71%"
"Dec 05, 2016","1,241.70","1,236.70","1,236.70","1,236.70","0.00K","-0.06%"
"Dec 06, 2016","1,235.00","1,235.00","1,235.00","1,235.00","0.65K","-0.54%"
"Dec 07, 2016","1,250.60","1,250.60","1,250.60","1,250.60","0.18K","1.26%"
"Dec 08, 2016","1,246.40","1,246.40","1,246.40","1,246.40","0.32K","-0.34%"
"Dec 09, 2016","1,236.00","1,236.00","1,236.00","1,236.00","0.37K","-0.83%"
"Dec 12, 2016","1,240.30","1,240.30","1,240.30","1,240.30","0.33K","0.35%"
"Dec 13, 2016","1,233.60","1,233.60","1,233.60","1,233.60","0.64K","-0.54%"
"Dec 14, 2016","1,238.30","1,238.30","1,238.30","1,238.30","0.01K","0.38%"
"Dec 15, 2016","1,213.10","1,213.10","1,213.10","1,213.10","0.00K","-2.04%"
"Dec 16, 2016","1,220.90","1,220.90","1,220.90","1,220.90","0.15K","0.64%"
"Dec 19, 2016","1,225.90","1,225.90","1,225.90","1,225.90","0.25K","0.41%"
"Dec 20, 2016","1,217.00","1,217.00","1,217.00","1,217.00","0.00K","-0.73%"
"Dec 21, 2016","1,216.50","1,216.50","1,216.50","1,216.50","0.05K","-0.04%"
"Dec 22, 2016","1,213.80","1,213.80","1,213.80","1,213.80","0.10K","-0.22%"
"Dec 23, 2016","1,216.80","1,216.80","1,216.80","1,216.80","0.00K","0.25%"
"Dec 25, 2016","1,135.00","1,135.00","1,135.00","1,135.00","-","-6.72%"
"Dec 26, 2016","1,134.55","1,135.00","1,136.05","1,134.00","-","-0.04%"
"Dec 27, 2016","1,221.90","1,221.90","1,221.90","1,221.90","0.00K","7.70%"
"Dec 28, 2016","1,224.00","1,224.00","1,224.00","1,224.00","0.21K","0.17%"
"Dec 29, 2016","1,241.20","1,241.20","1,241.20","1,241.20","0.95K","1.41%"
"Dec 30, 2016","1,234.50","1,239.00","1,239.00","1,239.00","0.00K","-0.54%"
"Jan 02, 2017","1,151.05","1,151.00","1,153.25","1,150.00","-","-6.76%"
"Jan 03, 2017","1,244.70","1,232.40","1,234.00","1,232.40","0.00K","8.14%"
"Jan 04, 2017","1,247.10","1,247.10","1,247.10","1,247.10","0.04K","0.19%"
"Jan 05, 2017","1,262.10","1,262.10","1,262.10","1,262.10","0.01K","1.20%"
"Jan 06, 2017","1,255.70","1,256.00","1,256.00","1,256.00","0.01K","-0.51%"
"Jan 09, 2017","1,267.60","1,262.80","1,262.80","1,262.80","0.00K","0.95%"
"Jan 10, 2017","1,268.50","1,268.50","1,268.50","1,268.50","0.00K","0.07%"
"Jan 11, 2017","1,280.00","1,280.00","1,280.00","1,280.00","0.02K","0.91%"
"Jan 12, 2017","1,283.30","1,283.30","1,283.30","1,283.30","0.11K","0.26%"
"Jan 13, 2017","1,281.30","1,281.30","1,281.30","1,281.30","0.02K","-0.16%"
"Jan 15, 2017","1,203.35","1,197.30","1,205.05","1,197.30","-","-6.08%"
"Jan 16, 2017","1,202.85","1,203.25","1,208.45","1,200.00","-","-0.04%"
"Jan 17, 2017","1,297.40","1,297.40","1,297.40","1,297.40","0.08K","7.86%"
"Jan 18, 2017","1,295.70","1,295.70","1,295.70","1,295.70","0.11K","-0.13%"
"Jan 19, 2017","1,285.50","1,284.00","1,284.00","1,284.00","0.00K","-0.79%"
"Jan 20, 2017","1,289.20","1,289.20","1,289.20","1,289.20","0.04K","0.29%"
"Jan 23, 2017","1,298.90","1,298.90","1,298.90","1,298.90","0.02K","0.75%"
"Jan 24, 2017","1,294.10","1,299.60","1,299.60","1,295.40","0.01K","-0.37%"
"Jan 25, 2017","1,281.10","1,281.10","1,281.10","1,281.10","0.40K","-1.00%"
"Jan 26, 2017","1,272.90","1,275.10","1,275.10","1,275.10","0.01K","-0.64%"
"Jan 27, 2017","1,271.70","1,271.70","1,271.70","1,271.70","0.02K","-0.09%"
"Jan 30, 2017","1,276.40","1,276.40","1,276.40","1,276.40","50.50K","0.37%"
"Jan 31, 2017","1,291.80","1,291.80","1,291.80","1,291.80","3.21K","1.21%"
"Feb 01, 2017","1,289.50","1,289.00","1,291.00","1,289.00","0.00K","-0.18%"
"Feb 02, 2017","1,300.60","1,300.60","1,300.60","1,300.60","1.51K","0.86%"
"Feb 03, 2017","1,302.20","1,302.20","1,302.20","1,302.20","0.87K","0.12%"
"Feb 06, 2017","1,313.30","1,313.30","1,313.30","1,313.30","0.91K","0.85%"
"Feb 07, 2017","1,316.40","1,314.10","1,314.10","1,314.10","0.00K","0.24%"
"Feb 08, 2017","1,318.30","1,323.90","1,323.90","1,323.90","0.00K","0.14%"
"Feb 09, 2017","1,315.40","1,315.40","1,315.40","1,315.40","0.89K","-0.22%"
"Feb 10, 2017","1,314.50","1,319.00","1,319.00","1,319.00","0.00K","-0.07%"
"Feb 13, 2017","1,304.90","1,304.90","1,304.90","1,304.90","0.40K","-0.73%"
"Feb 14, 2017","1,304.90","1,304.90","1,304.90","1,304.90","0.16K","0.00%"
"Feb 15, 2017","1,314.20","1,314.20","1,314.20","1,314.20","0.18K","0.71%"
"Feb 16, 2017","1,322.70","1,322.70","1,322.70","1,322.70","0.00K","0.65%"
"Feb 17, 2017","1,319.40","1,319.40","1,319.40","1,319.40","0.30K","-0.25%"
"Feb 19, 2017","1,237.30","1,236.00","1,239.25","1,236.00","-","-6.22%"
"Feb 20, 2017","1,238.20","1,237.25","1,240.15","1,233.50","-","0.07%"
"Feb 21, 2017","1,319.20","1,319.20","1,319.20","1,319.20","0.00K","6.54%"
"Feb 22, 2017","1,313.30","1,313.30","1,313.30","1,313.30","0.00K","-0.45%"
"Feb 23, 2017","1,331.70","1,331.70","1,331.70","1,331.70","0.03K","1.40%"
"Feb 24, 2017","1,338.40","1,338.40","1,338.40","1,338.40","0.09K","0.50%"
"Feb 27, 2017","1,339.10","1,339.10","1,339.10","1,339.10","0.54K","0.05%"
"Feb 28, 2017","1,334.30","1,334.30","1,334.30","1,334.30","0.72K","-0.36%"
"Mar 01, 2017","1,331.10","1,331.10","1,331.10","1,331.10","0.14K","-0.24%"
"Mar 02, 2017","1,313.90","1,313.90","1,313.90","1,313.90","0.08K","-1.29%"
"Mar 03, 2017","1,308.80","1,308.80","1,308.80","1,308.80","0.12K","-0.39%"
"Mar 06, 2017","1,307.30","1,307.30","1,307.30","1,307.30","0.03K","-0.11%"
"Mar 07, 2017","1,297.70","1,307.60","1,307.60","1,307.50","0.03K","-0.73%"
"Mar 08, 2017","1,291.90","1,291.90","1,291.90","1,291.90","0.02K","-0.45%"
"Mar 09, 2017","1,285.70","1,285.70","1,285.70","1,285.70","0.04K","-0.48%"
"Mar 10, 2017","1,284.00","1,284.00","1,284.00","1,284.00","0.00K","-0.13%"
"Mar 13, 2017","1,286.60","1,294.00","1,294.00","1,294.00","0.02K","0.20%"
"Mar 14, 2017","1,286.30","1,286.30","1,286.30","1,286.30","0.02K","-0.02%"
"Mar 15, 2017","1,284.30","1,284.30","1,284.30","1,284.30","0.04K","-0.16%"
"Mar 16, 2017","1,310.70","1,310.70","1,310.70","1,310.70","0.05K","2.06%"
"Mar 17, 2017","1,313.60","1,313.60","1,313.60","1,313.60","0.03K","0.22%"
"Mar 20, 2017","1,317.20","1,317.20","1,317.20","1,317.20","0.02K","0.27%"
"Mar 21, 2017","1,329.00","1,316.50","1,316.50","1,316.50","0.00K","0.90%"
"Mar 22, 2017","1,331.50","1,331.50","1,331.50","1,331.50","0.00K","0.19%"
"Mar 23, 2017","1,328.50","1,328.50","1,328.50","1,328.50","0.02K","-0.23%"
"Mar 24, 2017","1,330.40","1,330.40","1,330.40","1,330.40","0.00K","0.14%"
"Mar 27, 2017","1,337.40","1,337.40","1,337.40","1,337.40","0.07K","0.53%"
"Mar 28, 2017","1,337.50","1,338.70","1,338.70","1,338.70","0.00K","0.01%"
"Mar 29, 2017","1,335.50","1,335.50","1,335.50","1,335.50","0.04K","-0.15%"
"Mar 30, 2017","1,326.70","1,344.00","1,344.00","1,341.30","0.00K","-0.66%"
"Mar 31, 2017","1,329.80","1,339.00","1,339.00","1,339.00","0.00K","0.23%"
"Apr 03, 2017","1,332.70","1,332.70","1,332.70","1,332.70","1.16K","0.22%"
"Apr 04, 2017","1,336.80","1,333.10","1,333.10","1,333.10","0.00K","0.31%"
"Apr 05, 2017","1,327.50","1,327.50","1,327.50","1,327.50","0.91K","-0.70%"
"Apr 06, 2017","1,332.40","1,332.40","1,332.40","1,332.40","0.00K","0.37%"
"Apr 07, 2017","1,336.80","1,336.80","1,336.80","1,336.80","0.00K","0.33%"
"Apr 10, 2017","1,333.30","1,333.30","1,333.30","1,333.30","0.18K","-0.26%"
"Apr 11, 2017","1,353.40","1,353.40","1,353.40","1,353.40","0.40K","1.51%"
"Apr 12, 2017","1,357.30","1,357.30","1,357.30","1,357.30","0.00K","0.29%"
"Apr 13, 2017","1,366.70","1,366.70","1,366.70","1,366.70","0.92K","0.69%"
"Apr 14, 2017","1,289.65","1,289.65","1,289.65","1,289.65","-","-5.64%"
"Apr 17, 2017","1,369.80","1,369.80","1,369.80","1,369.80","0.07K","6.21%"
"Apr 18, 2017","1,370.90","1,370.90","1,370.90","1,370.90","0.00K","0.08%"
"Apr 19, 2017","1,360.50","1,360.50","1,360.50","1,360.50","0.19K","-0.76%"
"Apr 20, 2017","1,361.70","1,361.70","1,361.70","1,361.70","0.13K","0.09%"
"Apr 21, 2017","1,367.00","1,359.80","1,378.00","1,359.80","0.00K","0.39%"
"Apr 24, 2017","1,355.80","1,355.80","1,355.80","1,355.80","0.61K","-0.82%"
"Apr 25, 2017","1,346.00","1,346.00","1,346.00","1,346.00","0.36K","-0.72%"
"Apr 26, 2017","1,343.00","1,343.00","1,343.00","1,343.00","0.10K","-0.22%"
"Apr 27, 2017","1,344.70","1,344.70","1,344.70","1,344.70","0.21K","0.13%"
"Apr 28, 2017","1,347.10","1,347.10","1,347.10","1,347.10","0.09K","0.18%"
"May 01, 2017","1,334.60","1,334.60","1,334.60","1,334.60","0.03K","-0.93%"
"May 02, 2017","1,336.10","1,336.10","1,336.10","1,336.10","0.09K","0.11%"
"May 03, 2017","1,327.60","1,326.90","1,326.90","1,326.90","0.00K","-0.64%"
"May 04, 2017","1,307.40","1,312.10","1,312.10","1,312.10","0.00K","-1.52%"
"May 05, 2017","1,305.80","1,305.80","1,305.80","1,305.80","0.02K","-0.12%"
"May 08, 2017","1,306.10","1,306.10","1,306.10","1,306.10","0.04K","0.02%"
"May 09, 2017","1,295.10","1,306.10","1,306.10","1,303.20","0.01K","-0.84%"
"May 10, 2017","1,297.60","1,305.00","1,305.20","1,305.00","0.01K","0.19%"
"May 11, 2017","1,302.90","1,302.90","1,302.90","1,302.90","0.01K","0.41%"
"May 12, 2017","1,305.70","1,305.70","1,305.70","1,305.70","0.03K","0.21%"
"May 15, 2017","1,308.00","1,307.50","1,308.00","1,307.50","0.00K","0.18%"
"May 16, 2017","1,314.40","1,312.70","1,312.70","1,312.70","0.00K","0.49%"
"May 17, 2017","1,336.20","1,336.20","1,336.20","1,336.20","0.03K","1.66%"
"May 18, 2017","1,329.20","1,339.80","1,340.00","1,339.80","0.04K","-0.52%"
"May 19, 2017","1,329.90","1,329.90","1,329.90","1,329.90","0.01K","0.05%"
"May 22, 2017","1,338.00","1,338.00","1,338.00","1,338.00","0.01K","0.61%"
"May 23, 2017","1,332.10","1,332.10","1,332.10","1,332.10","0.02K","-0.44%"
"May 24, 2017","1,329.70","1,329.70","1,329.70","1,329.70","0.01K","-0.18%"
"May 25, 2017","1,333.30","1,333.30","1,333.30","1,333.30","0.01K","0.27%"
"May 26, 2017","1,344.80","1,344.80","1,344.80","1,344.80","0.00K","0.86%"
"May 28, 2017","1,268.22","1,266.31","1,269.02","1,266.31","-","-5.69%"
"May 29, 2017","1,266.69","1,268.02","1,268.60","1,264.96","-","-0.12%"
"May 30, 2017","1,339.10","1,339.10","1,339.10","1,339.10","129.82K","5.72%"
"May 31, 2017","1,348.50","1,348.50","1,348.50","1,348.50","2.71K","0.70%"
"Jun 01, 2017","1,343.20","1,343.20","1,343.20","1,343.20","0.83K","-0.39%"
"Jun 02, 2017","1,353.10","1,353.10","1,353.10","1,353.10","1.73K","0.74%"
"Jun 05, 2017","1,355.60","1,355.60","1,355.60","1,355.60","0.43K","0.18%"
"Jun 06, 2017","1,370.00","1,370.00","1,370.00","1,370.00","0.94K","1.06%"
"Jun 07, 2017","1,365.60","1,365.60","1,365.60","1,365.60","0.64K","-0.32%"
"Jun 08, 2017","1,351.90","1,351.90","1,351.90","1,351.90","0.32K","-1.00%"
"Jun 09, 2017","1,343.90","1,343.90","1,343.90","1,343.90","0.00K","-0.59%"
"Jun 12, 2017","1,341.50","1,341.50","1,341.50","1,341.50","0.26K","-0.18%"
"Jun 13, 2017","1,341.20","1,342.80","1,342.80","1,342.80","0.00K","-0.02%"
"Jun 14, 2017","1,348.20","1,348.20","1,348.20","1,348.20","0.34K","0.52%"
"Jun 15, 2017","1,326.80","1,326.80","1,326.80","1,326.80","0.74K","-1.59%"
"Jun 16, 2017","1,328.50","1,328.50","1,328.50","1,328.50","0.03K","0.13%"
"Jun 19, 2017","1,318.80","1,318.80","1,318.80","1,318.80","0.11K","-0.73%"
"Jun 20, 2017","1,315.20","1,315.20","1,315.20","1,315.20","0.08K","-0.27%"
"Jun 21, 2017","1,317.10","1,317.10","1,317.10","1,317.10","0.01K","0.14%"
"Jun 22, 2017","1,320.40","1,320.40","1,320.40","1,320.40","0.16K","0.25%"
"Jun 23, 2017","1,327.70","1,327.70","1,327.70","1,327.70","0.00K","0.55%"
"Jun 26, 2017","1,317.70","1,317.70","1,317.70","1,317.70","0.19K","-0.75%"
"Jun 27, 2017","1,318.40","1,318.40","1,318.40","1,318.40","0.11K","0.05%"
"Jun 28, 2017","1,320.80","1,320.80","1,320.80","1,320.80","0.01K","0.18%"
"Jun 29, 2017","1,317.70","1,322.80","1,322.80","1,313.70","0.00K","-0.23%"
"Jun 30, 2017","1,314.00","1,314.00","1,314.00","1,314.00","0.04K","-0.28%"
"Jul 03, 2017","1,290.90","1,289.90","1,289.90","1,289.00","0.02K","-1.76%"
"Jul 04, 2017","1,227.55","1,224.30","1,228.03","1,221.49","-","-4.91%"
"Jul 05, 2017","1,293.90","1,293.90","1,293.90","1,293.90","0.00K","5.41%"
"Jul 06, 2017","1,296.70","1,296.70","1,296.70","1,296.70","0.00K","0.22%"
"Jul 07, 2017","1,282.40","1,282.30","1,282.30","1,282.30","0.00K","-1.10%"
"Jul 10, 2017","1,286.00","1,286.00","1,286.00","1,286.00","0.03K","0.28%"
"Jul 11, 2017","1,287.70","1,287.70","1,287.70","1,287.70","0.01K","0.13%"
"Jul 12, 2017","1,291.20","1,291.20","1,291.20","1,291.20","0.01K","0.27%"
"Jul 13, 2017","1,288.50","1,288.50","1,288.50","1,288.50","0.01K","-0.21%"
"Jul 14, 2017","1,298.80","1,289.00","1,289.00","1,289.00","0.00K","0.80%"
"Jul 17, 2017","1,305.40","1,305.40","1,305.40","1,305.40","0.01K","0.51%"
"Jul 18, 2017","1,313.50","1,313.50","1,313.50","1,313.50","0.03K","0.62%"
"Jul 19, 2017","1,313.70","1,313.70","1,313.70","1,313.70","0.00K","0.02%"
"Jul 20, 2017","1,317.10","1,317.10","1,317.10","1,317.10","0.01K","0.26%"
"Jul 21, 2017","1,325.90","1,325.90","1,325.90","1,325.90","0.02K","0.67%"
"Jul 24, 2017","1,325.40","1,323.60","1,323.60","1,323.60","0.00K","-0.04%"
"Jul 25, 2017","1,323.20","1,323.20","1,323.20","1,323.20","0.02K","-0.17%"
"Jul 26, 2017","1,322.40","1,322.40","1,322.40","1,322.40","0.00K","-0.06%"
"Jul 27, 2017","1,333.70","1,333.70","1,333.70","1,333.70","0.05K","0.85%"
"Jul 28, 2017","1,342.60","1,342.60","1,342.60","1,342.60","64.18K","0.67%"
"Jul 31, 2017","1,340.70","1,340.70","1,340.70","1,340.70","7.78K","-0.14%"
"Aug 01, 2017","1,346.30","1,346.30","1,346.30","1,346.30","1.06K","0.42%"
"Aug 02, 2017","1,345.50","1,345.50","1,345.50","1,345.50","0.39K","-0.06%"
"Aug 03, 2017","1,341.60","1,341.60","1,341.60","1,341.60","0.00K","-0.29%"
"Aug 04, 2017","1,331.70","1,331.70","1,331.70","1,331.70","0.52K","-0.74%"
"Aug 07, 2017","1,332.00","1,326.40","1,326.40","1,326.40","0.00K","0.02%"
"Aug 08, 2017","1,330.40","1,330.40","1,330.40","1,330.40","0.56K","-0.12%"
"Aug 09, 2017","1,347.00","1,347.00","1,347.00","1,347.00","0.57K","1.25%"
"Aug 10, 2017","1,357.80","1,357.80","1,357.80","1,357.80","0.61K","0.80%"
"Aug 11, 2017","1,361.40","1,361.40","1,361.40","1,361.40","0.14K","0.27%"
"Aug 14, 2017","1,358.10","1,358.10","1,358.10","1,358.10","0.34K","-0.24%"
"Aug 15, 2017","1,347.50","1,347.50","1,347.50","1,347.50","0.19K","-0.78%"
"Aug 16, 2017","1,350.80","1,350.80","1,350.80","1,350.80","0.11K","0.24%"
"Aug 17, 2017","1,359.90","1,359.90","1,359.90","1,359.90","0.04K","0.67%"
"Aug 18, 2017","1,358.80","1,362.70","1,372.50","1,362.70","0.00K","-0.08%"
"Aug 21, 2017","1,364.10","1,364.10","1,364.10","1,364.10","0.02K","0.39%"
"Aug 22, 2017","1,358.60","1,358.60","1,358.60","1,358.60","0.10K","-0.40%"
"Aug 23, 2017","1,361.70","1,361.70","1,361.70","1,361.70","0.25K","0.23%"
"Aug 24, 2017","1,358.90","1,358.90","1,358.90","1,358.90","0.55K","-0.21%"
"Aug 25, 2017","1,364.80","1,364.80","1,364.80","1,364.80","0.28K","0.43%"
"Aug 28, 2017","1,382.60","1,381.90","1,381.90","1,381.90","0.00K","1.30%"
"Aug 29, 2017","1,385.70","1,385.70","1,385.70","1,385.70","0.30K","0.22%"
"Aug 30, 2017","1,380.90","1,380.90","1,380.90","1,380.90","0.37K","-0.35%"
"Aug 31, 2017","1,388.50","1,389.50","1,393.70","1,389.50","0.00K","0.55%"
"Sep 01, 2017","1,397.10","1,397.10","1,397.10","1,397.10","0.04K","0.62%"
"Sep 03, 2017","1,341.22","1,340.54","1,342.07","1,338.96","-","-4.00%"
"Sep 04, 2017","1,338.08","1,341.21","1,344.59","1,337.01","-","-0.23%"
"Sep 05, 2017","1,411.20","1,411.20","1,411.20","1,411.20","0.01K","5.46%"
"Sep 06, 2017","1,405.90","1,405.90","1,405.90","1,405.90","0.08K","-0.38%"
"Sep 07, 2017","1,418.00","1,418.00","1,418.00","1,418.00","0.03K","0.86%"
"Sep 08, 2017","1,419.30","1,419.30","1,419.30","1,419.30","0.04K","0.09%"
"Sep 11, 2017","1,404.10","1,404.10","1,404.10","1,404.10","0.00K","-1.07%"
"Sep 12, 2017","1,401.80","1,406.60","1,406.60","1,406.60","0.03K","-0.16%"
"Sep 13, 2017","1,396.70","1,396.70","1,396.70","1,396.70","0.08K","-0.36%"
"Sep 14, 2017","1,399.20","1,399.20","1,399.20","1,399.20","0.32K","0.18%"
"Sep 15, 2017","1,395.10","1,395.10","1,395.10","1,395.10","0.02K","-0.29%"
"Sep 18, 2017","1,380.30","1,380.30","1,380.30","1,380.30","0.00K","-1.06%"
"Sep 19, 2017","1,382.60","1,382.60","1,382.60","1,382.60","0.05K","0.17%"
"Sep 20, 2017","1,388.30","1,388.30","1,388.30","1,388.30","0.01K","0.41%"
"Sep 21, 2017","1,366.70","1,367.30","1,367.30","1,367.30","0.00K","-1.56%"
"Sep 22, 2017","1,369.40","1,369.40","1,369.40","1,369.40","0.21K","0.20%"
"Sep 25, 2017","1,383.50","1,382.00","1,382.00","1,382.00","0.00K","1.03%"
"Sep 26, 2017","1,374.10","1,374.10","1,374.10","1,374.10","0.04K","-0.68%"
"Sep 27, 2017","1,360.70","1,360.70","1,360.70","1,360.70","0.02K","-0.98%"
"Sep 28, 2017","1,361.30","1,361.30","1,361.30","1,361.30","0.05K","0.04%"
"Sep 29, 2017","1,357.60","1,357.60","1,357.60","1,357.60","0.49K","-0.27%"
"Oct 02, 2017","1,350.10","1,350.10","1,350.10","1,350.10","0.14K","-0.55%"
"Oct 03, 2017","1,348.80","1,353.30","1,353.30","1,353.30","0.00K","-0.10%"
"Oct 04, 2017","1,351.00","1,351.00","1,351.00","1,351.00","0.22K","0.16%"
"Oct 05, 2017","1,348.30","1,348.30","1,348.30","1,348.30","0.04K","-0.20%"
"Oct 06, 2017","1,350.00","1,350.00","1,350.00","1,350.00","0.05K","0.13%"
"Oct 09, 2017","1,360.40","1,362.00","1,362.00","1,362.00","0.00K","0.77%"
"Oct 10, 2017","1,369.40","1,374.70","1,374.70","1,374.70","0.00K","0.66%"
"Oct 11, 2017","1,364.50","1,364.50","1,364.50","1,364.50","0.02K","-0.36%"
"Oct 12, 2017","1,372.30","1,372.30","1,372.30","1,372.30","0.01K","0.57%"
"Oct 13, 2017","1,380.40","1,372.00","1,372.00","1,372.00","0.00K","0.59%"
"Oct 16, 2017","1,379.70","1,382.00","1,382.00","1,382.00","0.01K","-0.05%"
"Oct 17, 2017","1,362.50","1,362.50","1,362.50","1,362.50","0.57K","-1.25%"
"Oct 18, 2017","1,359.30","1,359.30","1,359.30","1,359.30","0.16K","-0.23%"
"Oct 19, 2017","1,365.90","1,365.90","1,365.90","1,365.90","0.13K","0.49%"
"Oct 20, 2017","1,356.20","1,356.20","1,356.20","1,356.20","0.30K","-0.71%"
"Oct 23, 2017","1,356.90","1,356.90","1,356.90","1,356.90","0.12K","0.05%"
"Oct 24, 2017","1,354.20","1,354.20","1,354.20","1,354.20","0.11K","-0.20%"
"Oct 25, 2017","1,355.50","1,355.50","1,355.50","1,355.50","0.11K","0.10%"
"Oct 26, 2017","1,346.50","1,346.50","1,346.50","1,346.50","0.04K","-0.66%"
"Oct 27, 2017","1,349.10","1,351.70","1,351.70","1,351.70","0.00K","0.19%"
"Oct 30, 2017","1,354.90","1,354.90","1,354.90","1,354.90","0.22K","0.43%"
"Oct 31, 2017","1,347.70","1,347.70","1,347.70","1,347.70","0.24K","-0.53%"
"Nov 01, 2017","1,354.60","1,354.60","1,354.60","1,354.60","0.08K","0.51%"
"Nov 02, 2017","1,355.40","1,355.40","1,355.40","1,355.40","0.07K","0.06%"
"Nov 03, 2017","1,346.90","1,346.90","1,346.90","1,346.90","0.08K","-0.63%"
"Nov 06, 2017","1,359.70","1,359.70","1,359.70","1,359.70","0.13K","0.95%"
"Nov 07, 2017","1,353.90","1,353.90","1,353.90","1,353.90","0.01K","-0.43%"
"Nov 08, 2017","1,362.30","1,362.30","1,362.30","1,362.30","0.02K","0.62%"
"Nov 09, 2017","1,366.80","1,366.80","1,366.80","1,366.80","0.02K","0.33%"
"Nov 10, 2017","1,354.50","1,354.50","1,354.50","1,354.50","0.10K","-0.90%"
"Nov 13, 2017","1,360.40","1,360.40","1,360.40","1,360.40","0.02K","0.44%"
"Nov 14, 2017","1,364.20","1,364.20","1,364.20","1,364.20","0.00K","0.28%"
"Nov 15, 2017","1,358.70","1,358.70","1,358.70","1,358.70","0.01K","-0.40%"
"Nov 16, 2017","1,359.40","1,359.40","1,359.40","1,359.40","0.04K","0.05%"
"Nov 17, 2017","1,378.00","1,378.00","1,378.00","1,378.00","0.00K","1.37%"
"Nov 20, 2017","1,357.60","1,357.60","1,357.60","1,357.60","0.00K","-1.48%"
"Nov 21, 2017","1,364.80","1,364.80","1,364.80","1,364.80","0.02K","0.53%"
"Nov 22, 2017","1,376.40","1,376.40","1,376.40","1,376.40","0.03K","0.85%"
"Nov 23, 2017","1,291.66","1,291.19","1,293.87","1,287.65","-","-6.16%"
"Nov 24, 2017","1,371.60","1,371.60","1,371.60","1,371.60","0.01K","6.19%"
"Nov 27, 2017","1,378.70","1,378.70","1,378.70","1,378.70","0.00K","0.52%"
"Nov 28, 2017","1,379.00","1,379.00","1,379.00","1,379.00","4.06K","0.02%"
"Nov 29, 2017","1,366.40","1,382.00","1,382.00","1,382.00","0.01K","-0.91%"
"Nov 30, 2017","1,357.30","1,357.30","1,357.30","1,357.30","3.05K","-0.67%"
"Dec 01, 2017","1,362.80","1,362.80","1,362.80","1,362.80","0.82K","0.41%"
"Dec 04, 2017","1,358.00","1,358.00","1,358.00","1,358.00","0.85K","-0.35%"
"Dec 05, 2017","1,345.10","1,345.10","1,345.10","1,345.10","1.50K","-0.95%"
"Dec 06, 2017","1,346.20","1,346.20","1,346.20","1,346.20","0.37K","0.08%"
"Dec 07, 2017","1,333.00","1,327.60","1,327.60","1,327.60","0.01K","-0.98%"
"Dec 08, 2017","1,328.10","1,330.50","1,330.50","1,330.50","0.00K","-0.37%"
"Dec 11, 2017","1,326.80","1,326.80","1,326.80","1,326.80","0.15K","-0.10%"
"Dec 12, 2017","1,321.90","1,321.90","1,321.90","1,321.90","0.06K","-0.37%"
"Dec 13, 2017","1,328.70","1,328.70","1,328.70","1,328.70","0.35K","0.51%"
"Dec 14, 2017","1,337.20","1,342.00","1,342.00","1,334.00","0.00K","0.64%"
"Dec 15, 2017","1,337.40","1,337.40","1,337.40","1,337.40","0.58K","0.01%"
"Dec 18, 2017","1,345.60","1,345.60","1,345.60","1,345.60","0.05K","0.61%"
"Dec 19, 2017","1,344.80","1,344.80","1,344.80","1,344.80","0.33K","-0.06%"
"Dec 20, 2017","1,350.40","1,350.40","1,350.40","1,350.40","0.06K","0.42%"
"Dec 21, 2017","1,351.30","1,351.30","1,351.30","1,351.30","0.23K","0.07%"
"Dec 22, 2017","1,359.80","1,353.70","1,354.30","1,353.70","0.00K","0.63%"
